Date,Open,High,Low,Close,adj_close_brent,Volume
2013-08-20,109.41000366210938,110.70999908447266,108.8000030517578,110.1500015258789,110.1500015258789,7184
2013-08-21,109.68000030517578,110.27999877929688,109.55999755859376,109.80999755859376,109.80999755859376,6371
2013-08-22,109.94000244140624,110.02999877929688,109.41000366210938,109.9000015258789,109.9000015258789,4848
2013-08-23,110.12999725341795,111.2300033569336,109.93000030517578,111.04000091552734,111.04000091552734,7755
2013-08-26,110.9000015258789,111.16000366210938,110.5,110.7300033569336,110.7300033569336,2251
2013-08-27,111.9499969482422,114.41999816894533,111.86000061035156,114.36000061035156,114.36000061035156,11690
2013-08-28,115.2699966430664,116.68000030517578,114.91999816894533,116.61000061035156,116.61000061035156,12397
2013-08-29,116.0500030517578,117.0199966430664,114.2300033569336,115.16000366210938,115.16000366210938,7936
2013-08-30,115.11000061035156,115.38999938964844,113.66000366210938,114.01000213623048,114.01000213623048,0
2013-09-03,115.06999969482422,115.91999816894533,114.5500030517578,115.68000030517578,115.68000030517578,12654
2013-09-04,115.16999816894533,115.5,114.41000366210938,114.91000366210938,114.91000366210938,7325
2013-09-05,115.3000030517578,115.3499984741211,114.30999755859376,115.26000213623048,115.26000213623048,6811
2013-09-06,115.3499984741211,116.51000213623048,115.33999633789062,116.12000274658205,116.12000274658205,5463
2013-09-09,115.1999969482422,115.2699966430664,113.12000274658205,113.72000122070312,113.72000122070312,11349
2013-09-10,113.38999938964844,113.47000122070312,110.6500015258789,111.25,111.25,9149
2013-09-11,111.83000183105467,112.05999755859376,111.12000274658205,111.5,111.5,5381
2013-09-12,112.4499969482422,112.87000274658205,112.13999938964844,112.62999725341795,112.62999725341795,2554
2013-09-13,112.2699966430664,112.77999877929688,111.79000091552734,112.77999877929688,112.77999877929688,6998
2013-09-18,108.2300033569336,111.02999877929688,107.87000274658205,110.5999984741211,110.5999984741211,7296
2013-09-19,110.9499969482422,110.95999908447266,108.5500030517578,108.76000213623048,108.76000213623048,6103
2013-09-20,109.20999908447266,109.66000366210938,108.70999908447266,109.22000122070312,109.22000122070312,5219
2013-09-23,109.2300033569336,109.26000213623048,107.77999877929688,108.16000366210938,108.16000366210938,5869
2013-09-24,107.87999725341795,108.88999938964844,107.4499969482422,108.63999938964844,108.63999938964844,6581
2013-09-25,109.83000183105467,109.94000244140624,107.88999938964844,108.31999969482422,108.31999969482422,9360
2013-09-26,108.86000061035156,109.23999786376952,108.4000015258789,109.20999908447266,109.20999908447266,5886
2013-09-27,108.66000366210938,109.6500015258789,108.13999938964844,108.62999725341795,108.62999725341795,6955
2013-09-30,107.6999969482422,108.66000366210938,107.2300033569336,108.37000274658205,108.37000274658205,6565
2013-10-01,108.3499984741211,108.36000061035156,106.80999755859376,107.94000244140624,107.94000244140624,10793
2013-10-02,107.94000244140624,109.47000122070312,107.69000244140624,109.19000244140624,109.19000244140624,9315
2013-10-03,109.43000030517578,109.83999633789062,108.62000274658205,109.0,109.0,7082
2013-10-04,109.29000091552734,109.73999786376952,108.72000122070312,109.45999908447266,109.45999908447266,6171
2013-10-07,108.30999755859376,110.0999984741211,108.1500015258789,109.68000030517578,109.68000030517578,7563
2013-10-08,110.58999633789062,110.79000091552734,110.01000213623048,110.16000366210938,110.16000366210938,4913
2013-10-09,110.01000213623048,110.04000091552734,108.2300033569336,109.05999755859376,109.05999755859376,4948
2013-10-10,109.9499969482422,111.9800033569336,109.6999969482422,111.8000030517578,111.8000030517578,8794
2013-10-11,111.44000244140624,111.6999969482422,110.54000091552734,111.27999877929688,111.27999877929688,4319
2013-10-14,110.41999816894533,111.1999969482422,109.87000274658205,111.04000091552734,111.04000091552734,3341
2013-10-15,110.12000274658205,110.58000183105467,109.58999633789062,109.95999908447266,109.95999908447266,2247
2013-10-16,109.80999755859376,110.86000061035156,109.75,110.86000061035156,110.86000061035156,38
2013-10-17,110.97000122070312,110.97000122070312,110.97000122070312,110.97000122070312,110.97000122070312,6658
2013-10-21,109.66999816894533,110.12999725341795,109.2300033569336,109.63999938964844,109.63999938964844,5329
2013-10-22,110.12999725341795,110.9000015258789,109.62000274658205,109.97000122070312,109.97000122070312,5789
2013-10-23,110.12999725341795,110.9000015258789,107.33000183105467,107.8000030517578,107.8000030517578,10576
2013-10-24,107.6999969482422,108.2300033569336,106.87999725341795,106.98999786376952,106.98999786376952,7917
2013-10-25,107.02999877929688,107.31999969482422,106.27999877929688,106.93000030517578,106.93000030517578,6723
2013-10-28,107.16999816894533,109.69000244140624,107.1500015258789,109.61000061035156,109.61000061035156,8120
2013-10-29,109.2699966430664,109.4000015258789,108.43000030517578,109.01000213623048,109.01000213623048,5454
2013-10-30,108.66000366210938,110.12000274658205,108.66000366210938,109.86000061035156,109.86000061035156,7259
2013-10-31,109.8000030517578,109.8000030517578,108.55999755859376,108.83999633789062,108.83999633789062,7077
2013-11-01,109.18000030517578,109.38999938964844,105.79000091552734,105.91000366210938,105.91000366210938,9208
2013-11-04,105.97000122070312,106.54000091552734,105.13999938964844,106.2300033569336,106.2300033569336,7029
2013-11-05,106.41000366210938,106.48999786376952,105.1999969482422,105.33000183105467,105.33000183105467,5619
2013-11-06,105.87999725341795,106.36000061035156,104.87999725341795,105.23999786376952,105.23999786376952,8063
2013-11-07,104.94000244140624,105.12999725341795,103.23999786376952,103.45999908447266,103.45999908447266,10778
2013-11-08,103.38999938964844,105.37999725341795,103.0,105.12000274658205,105.12000274658205,8183
2013-11-11,105.6500015258789,106.48999786376952,105.30999755859376,106.4000015258789,106.4000015258789,4925
2013-11-12,106.19000244140624,107.3499984741211,105.52999877929688,105.80999755859376,105.80999755859376,7598
2013-11-13,106.0199966430664,107.41000366210938,106.0199966430664,107.12000274658205,107.12000274658205,4449
2013-11-14,107.13999938964844,108.87000274658205,107.13999938964844,108.54000091552734,108.54000091552734,237
2013-11-15,108.5500030517578,108.5500030517578,108.5500030517578,108.5500030517578,108.5500030517578,4900
2013-11-19,108.13999938964844,108.61000061035156,106.81999969482422,106.91999816894533,106.91999816894533,5874
2013-11-20,107.31999969482422,108.37000274658205,106.54000091552734,108.05999755859376,108.05999755859376,5560
2013-11-21,107.8499984741211,110.2699966430664,107.69000244140624,110.08000183105467,110.08000183105467,8039
2013-11-22,109.98999786376952,111.37000274658205,109.6500015258789,111.0500030517578,111.0500030517578,8917
2013-11-25,109.9000015258789,111.66000366210938,108.08999633789062,111.0,111.0,9286
2013-11-26,110.80999755859376,111.4800033569336,110.44000244140624,110.87999725341795,110.87999725341795,6731
2013-11-27,110.91999816894533,111.6500015258789,110.52999877929688,111.30999755859376,111.30999755859376,6312
2013-11-29,111.4000015258789,111.5,109.62000274658205,109.69000244140624,109.69000244140624,3145
2013-12-02,109.75,112.31999969482422,109.31999969482422,111.4499969482422,111.4499969482422,7293
2013-12-03,111.4499969482422,112.91000366210938,111.05999755859376,112.62000274658205,112.62000274658205,6822
2013-12-04,112.94000244140624,112.94000244140624,111.47000122070312,111.87999725341795,111.87999725341795,10654
2013-12-05,111.66000366210938,112.1999969482422,110.79000091552734,110.9800033569336,110.9800033569336,6867
2013-12-06,111.2699966430664,112.0500030517578,111.04000091552734,111.61000061035156,111.61000061035156,3762
2013-12-09,111.66999816894533,111.6999969482422,109.0999984741211,109.38999938964844,109.38999938964844,4871
2013-12-10,109.47000122070312,110.4499969482422,108.55999755859376,109.37999725341795,109.37999725341795,5592
2013-12-11,109.43000030517578,109.86000061035156,108.62999725341795,109.6999969482422,109.6999969482422,6192
2013-12-12,109.76000213623048,109.91999816894533,108.4499969482422,108.66999816894533,108.66999816894533,5074
2013-12-13,108.66999816894533,108.93000030517578,108.0500030517578,108.83000183105467,108.83000183105467,2888
2013-12-16,109.3499984741211,110.6999969482422,109.3499984741211,110.47000122070312,110.47000122070312,29
2013-12-17,110.41000366210938,110.41000366210938,110.41000366210938,110.41000366210938,110.41000366210938,7394
2013-12-19,109.12999725341795,110.5199966430664,109.12000274658205,110.29000091552734,110.29000091552734,6496
2013-12-20,109.95999908447266,111.8499984741211,109.87999725341795,111.7699966430664,111.7699966430664,6214
2013-12-23,112.0,112.0,111.27999877929688,111.55999755859376,111.55999755859376,3285
2013-12-24,111.58999633789062,112.05999755859376,111.44000244140624,111.9000015258789,111.9000015258789,2113
2013-12-26,112.0199966430664,112.05999755859376,111.47000122070312,111.9800033569336,111.9800033569336,1241
2013-12-27,111.91999816894533,112.8000030517578,111.5500030517578,112.18000030517578,112.18000030517578,5381
2013-12-30,112.36000061035156,112.5500030517578,110.9000015258789,111.20999908447266,111.20999908447266,3396
2013-12-31,111.20999908447266,111.4499969482422,110.41999816894533,110.8000030517578,110.8000030517578,2383
2014-01-02,110.8000030517578,111.31999969482422,107.69000244140624,107.77999877929688,107.77999877929688,5131
2014-01-03,107.91999816894533,108.62000274658205,106.77999877929688,106.88999938964844,106.88999938964844,5641
2014-01-06,107.04000091552734,107.9499969482422,106.58000183105467,106.7300033569336,106.7300033569336,7015
2014-01-07,107.18000030517578,107.70999908447266,106.91000366210938,107.3499984741211,107.3499984741211,4075
2014-01-08,107.4499969482422,107.91999816894533,107.01000213623048,107.1500015258789,107.1500015258789,5124
2014-01-09,107.51000213623048,108.16000366210938,106.12000274658205,106.38999938964844,106.38999938964844,3715
2014-01-10,106.6999969482422,107.45999908447266,106.0500030517578,107.25,107.25,4589
2014-01-13,107.63999938964844,107.7699966430664,106.5199966430664,106.75,106.75,3669
2014-01-14,106.62999725341795,107.12999725341795,106.06999969482422,106.38999938964844,106.38999938964844,3983
2014-01-15,106.26000213623048,107.5199966430664,105.83000183105467,107.12999725341795,107.12999725341795,3169
2014-01-16,106.91999816894533,107.25,106.73999786376952,107.08999633789062,107.08999633789062,115
2014-01-17,107.05999755859376,107.05999755859376,107.05999755859376,107.05999755859376,107.05999755859376,7458
2014-01-22,106.98999786376952,108.31999969482422,106.98999786376952,108.2699966430664,108.2699966430664,5573
2014-01-23,108.0500030517578,108.25,107.38999938964844,107.58000183105467,107.58000183105467,6494
2014-01-24,107.68000030517578,108.0199966430664,106.25,107.87999725341795,107.87999725341795,7550
2014-01-27,107.70999908447266,107.8000030517578,106.45999908447266,106.69000244140624,106.69000244140624,5447
2014-01-28,106.91999816894533,107.77999877929688,106.8499984741211,107.41000366210938,107.41000366210938,5708
2014-01-29,107.38999938964844,108.01000213623048,106.9499969482422,107.8499984741211,107.8499984741211,5192
2014-01-30,107.97000122070312,108.4000015258789,107.66000366210938,107.9499969482422,107.9499969482422,5144
2014-01-31,107.87999725341795,107.93000030517578,106.3000030517578,106.4000015258789,106.4000015258789,6123
2014-02-03,106.06999969482422,106.70999908447266,105.3499984741211,106.04000091552734,106.04000091552734,6629
2014-02-04,106.04000091552734,106.22000122070312,105.54000091552734,105.77999877929688,105.77999877929688,3583
2014-02-05,105.9800033569336,106.43000030517578,105.58999633789062,106.25,106.25,4243
2014-02-06,106.3000030517578,107.4499969482422,106.2300033569336,107.19000244140624,107.19000244140624,4889
2014-02-07,107.31999969482422,109.72000122070312,106.83999633789062,109.56999969482422,109.56999969482422,6885
2014-02-10,109.6500015258789,109.68000030517578,108.5199966430664,108.62999725341795,108.62999725341795,5009
2014-02-11,108.68000030517578,109.2300033569336,108.4800033569336,108.68000030517578,108.68000030517578,4010
2014-02-12,108.83000183105467,109.48999786376952,108.5500030517578,108.79000091552734,108.79000091552734,3784
2014-02-13,108.2300033569336,108.7300033569336,108.19000244140624,108.7300033569336,108.7300033569336,467
2014-02-14,108.7300033569336,108.7300033569336,108.7300033569336,108.7300033569336,108.7300033569336,5560
2014-02-19,110.30999755859376,110.83000183105467,110.02999877929688,110.47000122070312,110.47000122070312,4749
2014-02-20,110.06999969482422,110.4499969482422,109.58999633789062,110.3000030517578,110.3000030517578,5272
2014-02-21,110.23999786376952,110.37999725341795,109.37000274658205,109.8499984741211,109.8499984741211,4938
2014-02-24,109.9000015258789,110.76000213623048,109.52999877929688,110.63999938964844,110.63999938964844,4272
2014-02-25,110.5,110.5199966430664,109.4499969482422,109.51000213623048,109.51000213623048,5613
2014-02-26,109.29000091552734,109.97000122070312,109.22000122070312,109.5199966430664,109.5199966430664,5701
2014-02-27,109.3000030517578,109.41999816894533,108.63999938964844,108.95999908447266,108.95999908447266,5476
2014-02-28,108.83999633789062,109.36000061035156,108.4000015258789,109.06999969482422,109.06999969482422,5667
2014-03-03,110.37000274658205,112.37999725341795,110.37000274658205,111.1999969482422,111.1999969482422,8433
2014-03-04,111.41999816894533,111.8000030517578,109.02999877929688,109.3000030517578,109.3000030517578,6049
